-1.174624335142179676e+00,8.682775472421627727e-01,1.022982920613140889e+00,5.284197723627913346e-02,-6.690366542473605849e-01,-1.034408043278860045e+00,-1.195053343022235648e+00,5.550287128049455898e-01
-1.160658282119143569e+00,7.374180663841239936e-01,1.158770384957902300e+00,3.242202212505997105e-02,-3.923277252706884322e-01,-1.034408043278860045e+00,-1.195053343022235648e+00,5.550287128049455898e-01
-1.014014725377264003e+00,9.582434403320644334e-01,1.492066888349588671e+00,-2.738773045432272846e-01,-6.333322763148868662e-01,-1.034408043278860045e+00,8.367827309457545049e-01,5.550287128049455898e-01
-9.581505132851194650e-01,6.638096084014771803e-01,1.251352747011148736e+00,-6.287110172729612478e-02,-4.280321032031623174e-01,-1.034408043278860045e+00,-1.195053343022235648e+00,5.550287128049455898e-01
-1.209539467699769721e+00,7.619542190450062646e-01,1.343935109064395172e+00,-3.564449491233723233e-02,-3.744755363044516283e-01,-1.034408043278860045e+00,-1.195053343022235648e+00,5.550287128049455898e-01
-1.076861963980926706e+00,-6.366064826252815223e-01,-9.397631549156817421e-01,-7.911828340274457139e-01,-3.923277252706884322e-01,9.667364890456636717e-01,-1.195053343022235648e+00,5.550287128049455898e-01
-1.160658282119143569e+00,9.664221578856918571e-01,1.134081755077036568e+00,4.135945175344839519e-01,-5.529974259668206660e-01,-1.034408043278860045e+00,-1.195053343022235648e+00,5.550287128049455898e-01
-1.251437626768878264e+00,9.909583105465741282e-01,1.146426070017469545e+00,8.006858405123801203e-02,-3.923277252706884322e-01,-1.034408043278860045e+00,-1.195053343022235648e+00,5.550287128049455898e-01
1.262451917377624966e+00,8.110265243667708068e-01,1.103220967725954349e+00,-5.937899346189939864e-01,-5.708496149330576364e-01,-1.034408043278860045e+00,-1.195053343022235648e+00,5.550287128049455898e-01
-1.000048672354227897e+00,8.028478068131433831e-01,1.374795896415477392e+00,2.434282249409909227e-01,-6.511844652811238365e-01,-1.034408043278860045e+00,-1.195053343022235648e+00,5.550287128049455898e-01
-1.097811043515480867e+00,1.048209333421965983e+00,1.232836274600499493e+00,1.413284493848951107e-01,-6.690366542473605849e-01,-1.034408043278860045e+00,-1.195053343022235648e+00,5.550287128049455898e-01
-1.014014725377264003e+00,9.827795929929467045e-01,1.016810763142924401e+00,4.816610345718811415e-01,-5.083669535512285176e-01,-1.034408043278860045e+00,-1.195053343022235648e+00,5.550287128049455898e-01
-1.188590388165215783e+00,7.047031961696142988e-01,1.263697061951581491e+00,5.284197723627913346e-02,-5.172930480343469473e-01,-1.034408043278860045e+00,-1.195053343022235648e+00,5.550287128049455898e-01
-1.132726176073071134e+00,9.909583105465741282e-01,1.047671550494006620e+00,4.408211243494428166e-01,-5.083669535512285176e-01,-1.034408043278860045e+00,-1.195053343022235648e+00,5.550287128049455898e-01
-1.090828017003962813e+00,8.846349823494176201e-01,1.103220967725954349e+00,1.004885391624571744e-01,-3.834016307875700025e-01,-1.034408043278860045e+00,-1.195053343022235648e+00,5.550287128049455898e-01
-1.034963804911818164e+00,7.783116541522611120e-01,1.263697061951581491e+00,3.999812141270044918e-01,-4.101799142369253470e-01,-1.034408043278860045e+00,-1.195053343022235648e+00,5.550287128049455898e-01
-9.860826193311916787e-01,9.255285701175547386e-01,1.146426070017469545e+00,1.753617079035937332e-01,-6.065539928655314661e-01,-1.034408043278860045e+00,-1.195053343022235648e+00,5.550287128049455898e-01
-9.581505132851194650e-01,1.064566768529220830e+00,1.053843707964223109e+00,3.114947419783881677e-01,-3.923277252706884322e-01,-1.034408043278860045e+00,-1.195053343022235648e+00,5.550287128049455898e-01
-1.153675255607625294e+00,9.909583105465741282e-01,1.343935109064395172e+00,3.455280004970867624e-01,-2.852145914732669985e-01,-1.034408043278860045e+00,-1.195053343022235648e+00,5.550287128049455898e-01
-1.014014725377264003e+00,6.801670435087320277e-01,1.263697061951581491e+00,-9.690436024599471954e-02,-2.941406859563854281e-01,-1.034408043278860045e+00,-1.195053343022235648e+00,5.550287128049455898e-01
-1.069878937469408653e+00,9.418860052248095860e-01,1.325418636653745930e+00,1.413284493848951107e-01,-6.154800873486500068e-01,-1.034408043278860045e+00,-1.195053343022235648e+00,5.550287128049455898e-01
-9.302184072390471403e-01,1.080924203636475234e+00,1.578477092932618842e+00,-3.011039113581861493e-01,-6.244061818317684365e-01,-1.034408043278860045e+00,8.367827309457545049e-01,5.550287128049455898e-01
-1.188590388165215783e+00,6.719883259551046040e-01,1.189631172308984519e+00,3.455280004970867624e-01,-2.852145914732669985e-01,-1.034408043278860045e+00,-1.195053343022235648e+00,5.550287128049455898e-01
-1.132726176073071134e+00,6.965244786159868751e-01,1.263697061951581491e+00,-2.203119150485779304e-02,-3.923277252706884322e-01,-1.034408043278860045e+00,-1.195053343022235648e+00,5.550287128049455898e-01
-1.104794070026998920e+00,1.121817791404612352e+00,1.263697061951581491e+00,1.481351010886348407e-01,-6.511844652811238365e-01,-1.034408043278860045e+00,-1.195053343022235648e+00,5.550287128049455898e-01
9.761478304053841093e-01,4.756991046680469348e-01,-1.124927879022174393e+00,-8.184094408424045231e-01,-8.118541659772560148e-01,-1.034408043278860045e+00,-1.195053343022235648e+00,5.550287128049455898e-01
