Letter,Thumb,Index,Middle,Ring,Pinky,IndexTouch,MiddleTouch,ThumbTouch
X,0.164,0.134,0.147,0.027,0.407,0,1,1
Y,0.425,0.092,0.138,0.189,0.410,1,1,0
Y,0.436,0.064,0.193,0.227,0.350,1,1,0
Y,0.434,0.070,0.144,0.189,0.372,1,0,0
Y,0.442,0.068,0.157,0.214,0.364,1,0,0
Y,0.447,0.073,0.145,0.212,0.345,1,0,0
Y,0.450,0.110,0.169,0.186,0.359,1,0,0
Y,0.459,0.102,0.166,0.180,0.351,1,0,0
Y,0.467,0.070,0.152,0.206,0.368,1,0,0
Y,0.465,0.094,0.157,0.170,0.383,1,0,0
Y,0.451,0.099,0.175,0.215,0.339,1,0,0
Y,0.425,0.073,0.193,0.210,0.374,1,0,0
Y,0.450,0.105,0.168,0.193,0.352,1,0,0
Y,0.400,0.083,0.159,0.192,0.370,1,0,0
Y,0.425,0.098,0.163,0.188,0.376,1,1,0
Y,0.455,0.091,0.170,0.168,0.388,1,0,0
Y,0.453,0.086,0.191,0.196,0.376,1,1,0
Y,0.451,0.086,0.155,0.217,0.354,1,0,0
Y,0.446,0.093,0.182,0.207,0.367,1,0,0
Y,0.457,0.099,0.181,0.193,0.352,1,0,0
Y,0.464,0.067,0.185,0.219,0.362,1,0,0
Y,0.457,0.102,0.190,0.230,0.375,1,0,0
Y,0.428,0.073,0.156,0.220,0.367,1,0,0
Y,0.412,0.079,0.142,0.205,0.355,1,0,0
Y,0.472,0.077,0.184,0.197,0.348,1,0,0
Y,0.463,0.098,0.193,0.179,0.343,1,0,0
Y,0.442,0.077,0.189,0.181,0.369,1,0,0
Y,0.412,0.093,0.164,0.206,0.352,1,0,0
Y,0.451,0.068,0.177,0.204,0.344,1,0,0
Y,0.431,0.106,0.168,0.193,0.331,1,0,0
Y,0.463,0.073,0.191,0.208,0.336,1,0,0
Y,0.457,0.106,0.171,0.195,0.360,1,0,0
Y,0.452,0.079,0.167,0.219,0.361,1,0,0
Y,0.440,0.075,0.193,0.178,0.351,1,0,0
Y,0.451,0.090,0.156,0.184,0.333,1,0,0
Y,0.454,0.101,0.147,0.219,0.350,1,0,0
Y,0.447,0.110,0.168,0.208,0.349,1,0,0
Y,0.446,0.098,0.185,0.186,0.337,1,0,0
Y,0.443,0.090,0.167,0.170,0.348,1,0,0
Y,0.475,0.107,0.194,0.219,0.313,1,0,0
Y,0.437,0.099,0.157,0.202,0.341,1,0,0
Y,0.463,0.102,0.175,0.217,0.320,1,0,0
Y,0.435,0.106,0.168,0.197,0.315,1,0,0
Y,0.439,0.102,0.168,0.172,0.335,1,0,0
Y,0.434,0.085,0.193,0.219,0.347,1,0,0
Y,0.471,0.105,0.168,0.199,0.358,1,0,0
Y,0.456,0.111,0.175,0.210,0.330,1,0,0
Y,0.425,0.112,0.162,0.212,0.345,1,0,0
Y,0.450,0.103,0.179,0.187,0.336,1,0,0
Y,0.448,0.113,0.168,0.188,0.352,1,0,0
