9.254259710754209056e-01,8.298465738001578051e-01,2.749696280112006730e-01,-1.301145420136571751e+00,-7.035774672694508070e-01,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
8.720972319294409969e-01,1.381717477747518297e+00,2.077620034571715790e-01,-1.312974324765652678e+00,-9.814865129500837115e-01,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
1.542515666907473104e+00,8.298465738001578051e-01,-1.111951351421943901e+00,-6.742134747952819307e-01,-4.462542768244206481e-01,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
1.633936362586295932e+00,6.291662450920265659e-01,-1.344123145335862635e+00,-1.147369659958519694e+00,-8.785572367720715370e-01,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
1.656791536506001528e+00,8.465699345258353992e-01,-1.069182863069380041e+00,-7.570158071988485338e-01,-6.829916120338483942e-01,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
1.839632927863646961e+00,7.378680898089309270e-01,-1.270805736731467350e+00,-1.218343087733005037e+00,-6.006481910914389655e-01,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
1.542515666907473104e+00,1.072335304322483029e+00,-1.154719839774507983e+00,-6.860423794243628581e-01,-4.359613492066194418e-01,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
1.809159362637372537e+00,6.291662450920265659e-01,-1.221927464328537161e+00,-9.817649951513863771e-01,-8.373855263008666006e-01,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
1.748212232184824133e+00,8.967400167028681812e-01,-1.124170919522676559e+00,-6.860423794243628581e-01,-5.594764806202340290e-01,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
8.720972319294409969e-01,1.440249240287389876e+00,1.588837310542416670e-01,-1.182856373845762477e+00,-8.682643091542703306e-01,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
1.443476579922082337e+00,9.301867381542233693e-01,-1.099731783321211465e+00,-6.742134747952819307e-01,-5.697694082380352354e-01,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
1.717738666958549931e+00,6.876980076318981450e-01,-1.215817680278170831e+00,-1.064567327554952980e+00,-8.270925986830653942e-01,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
1.641554753892864316e+00,8.967400167028681812e-01,-1.148610055724141654e+00,-5.795822377626342892e-01,-4.050825663532158227e-01,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
1.725357058265118537e+00,9.218250577913845722e-01,-1.356342713436595071e+00,-1.206514183103924109e+00,-6.624057567982462036e-01,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
4.759408839878764286e-01,1.105782025773837773e+00,-2.688011524713977418e-01,-8.753048534896578081e-01,-3.021532901752039257e-01,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
1.115885753739634279e+00,1.038888582871127841e+00,4.704827176229217089e-01,-1.218343087733005037e+00,-7.550421053584569497e-01,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
1.542515666907473104e+00,7.044213683575757390e-01,-1.118061135472310230e+00,-6.268978562789581099e-01,-5.285976977668304100e-01,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
