-8.801327685813257196e-01,-7.003409325993414924e-01,1.777976504401304725e+00,1.880829925086201726e+00,1.663795884824827098e+00,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
-7.810936815959346191e-01,-6.501708504223087104e-01,1.594682982890316181e+00,1.869001020457120799e+00,1.643210029589224686e+00,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
-4.992132032528982521e-01,-6.334474896966311164e-01,1.203656803666874886e+00,1.880829925086201726e+00,1.674088812442628527e+00,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
-5.068315945594668026e-01,-4.996606038912105308e-01,9.959241459544212471e-01,1.845343211198958944e+00,1.622624174353622273e+00,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
-1.268670725216321848e+00,1.239568911579258526e+00,1.643561255293246592e+00,5.086769881128120341e-01,2.722039359443476428e-02,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
-1.163615963251082332e-02,-3.491503573601122956e-01,9.348263054507588432e-01,1.762540878795392230e+00,1.550573681029013828e+00,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
-4.972811616535360857e-02,1.473695961738745064e+00,-3.051957450711308834e-02,8.280574130979977410e-01,8.094828925473267489e-01,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
-1.192486812150636233e+00,2.361672680386033285e-01,1.460267733782258714e+00,3.075856094184364897e-01,4.904021363954889634e-01,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
9.863731015279693093e-01,4.786559985609285528e-01,9.042773851989274192e-01,2.022776780635172411e+00,1.293250490583983447e+00,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
-6.363442467711321049e-01,-3.909587591743061141e-01,1.576353630739217415e+00,1.833514306569878016e+00,1.653502957207025892e+00,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
-8.039488555156401040e-01,9.803568203312561513e-01,1.112010042911380614e+00,1.928145543602525658e+00,1.087391938227959542e+00,-2.559426752603936039e-01,-6.737288879995719793e-01,1.396068944781585497e+00
-1.078210942552108031e+00,-8.424894987676011526e-01,1.105900258861014285e+00,1.774369783424473157e+00,1.468230260086604178e+00,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
-1.925455093907937898e-02,-3.909587591743061141e-01,1.307523132523101594e+00,1.892658829715282653e+00,1.478523187704405384e+00,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
-9.543846400476495295e-02,1.565674445729971831e+00,-3.421185610757931372e-01,6.506238436617833854e-01,7.477253268405193998e-01,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
-9.106063338075999214e-01,8.967400167028681812e-01,1.148668747213578367e+00,1.750711974166311302e+00,1.149149503934766336e+00,-2.559426752603936039e-01,-6.737288879995719793e-01,1.396068944781585497e+00
-4.458844641069183434e-01,7.963998523488026171e-01,1.179217667465409791e+00,1.774369783424473157e+00,1.468230260086604178e+00,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
-1.177250029537499243e+00,5.037410396494449438e-01,9.592654416522236049e-01,1.774369783424473157e+00,1.282957562966182241e+00,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
-3.163718118952528746e-01,7.963998523488026171e-01,1.112010042911380614e+00,1.608765118617339951e+00,1.396179766761995511e+00,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
-1.238197159990047647e+00,-1.468314284656025911e-02,8.492893287456307894e-01,1.939974448231606585e+00,1.344715128672989479e+00,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
-6.972913772236805086e-01,4.452092771095733648e-01,1.289193780372002829e+00,1.809856497311716161e+00,1.355008056290790686e+00,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
-8.115672468222087099e-01,5.706344825521548758e-01,1.148668747213578367e+00,1.691567451020906443e+00,1.416765621997597924e+00,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
-9.944086381798540319e-01,5.622728021893160788e-01,1.313632916573467924e+00,1.750711974166311302e+00,1.303543418201784654e+00,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
-8.572775946616200127e-01,4.870176789237673498e-01,1.154778531263944696e+00,1.809856497311716161e+00,1.416765621997597924e+00,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
-4.230292901872126921e-01,8.298465738001578051e-01,1.240315507969072639e+00,1.727054164908149447e+00,1.684381740060429733e+00,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
-1.047737377325833830e+00,4.786559985609285528e-01,1.289193780372002829e+00,1.750711974166311302e+00,1.210907069641573575e+00,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
-7.506201163696604173e-01,7.378680898089309270e-01,1.460267733782258714e+00,1.715225260279068520e+00,1.282957562966182241e+00,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
-5.220683771726039035e-01,8.298465738001578051e-01,1.307523132523101594e+00,1.786198688053554084e+00,1.355008056290790686e+00,-2.559426752603936039e-01,-6.737288879995719793e-01,-7.162970021917146601e-01
